ID,Name,State,Year,Month,Temperature,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-047,Merced County,California,2015,August,77.8,1.7,102,76.1
CA-049,Modoc County,California,2015,August,66.8,2.8,107,64
CA-051,Mono County,California,2015,August,64,2.7,112,61.3
CA-053,Monterey County,California,2015,August,72,3.7,125,68.3
CA-055,Napa County,California,2015,August,73.5,2.5,116,71
CA-057,Nevada County,California,2015,August,69.6,1.8,97,67.8
CA-059,Orange County,California,2015,August,76.2,3.8,122,72.4
CA-061,Placer County,California,2015,August,70.7,1.6,95,69.1
CA-063,Plumas County,California,2015,August,65.9,2.1,101,63.8
CA-065,Riverside County,California,2015,August,88.2,3.8,124,84.4
CA-067,Sacramento County,California,2015,August,76.9,2,106,74.9
CA-069,San Benito County,California,2015,August,74.3,2.9,115,71.4
CA-071,San Bernardino County,California,2015,August,88,3.7,125,84.3
CA-073,San Diego County,California,2015,August,78.8,3.7,123,75.1
CA-075,San Francisco County,California,2015,August,67.1,5.8,130,61.3
CA-077,San Joaquin County,California,2015,August,76.2,1.7,103,74.5
CA-079,San Luis Obispo County,California,2015,August,73.6,2.8,118,70.8
CA-081,San Mateo County,California,2015,August,67.9,5.6,129,62.3
CA-083,Santa Barbara County,California,2015,August,71.6,4,124,67.6
CA-085,Santa Clara County,California,2015,August,72.3,3.8,125,68.5
CA-087,Santa Cruz County,California,2015,August,70.3,6.6,130,63.7
CA-089,Shasta County,California,2015,August,73.3,1.8,100,71.5
CA-091,Sierra County,California,2015,August,64.9,1.9,100,63
CA-093,Siskiyou County,California,2015,August,67.7,2.5,106,65.2
CA-095,Solano County,California,2015,August,74.4,2.5,117,71.9
CA-097,Sonoma County,California,2015,August,68.7,3.1,123,65.6
CA-099,Stanislaus County,California,2015,August,76.1,1.1,95,75
CA-101,Sutter County,California,2015,August,78.3,1.8,104,76.5
CA-103,Tehama County,California,2015,August,75.4,0.4,69,75
CA-105,Trinity County,California,2015,August,70.2,1.6,100,68.6
CA-107,Tulare County,California,2015,August,72.6,2.3,109,70.3
CA-109,Tuolumne County,California,2015,August,68.1,1.8,102,66.3
CA-111,Ventura County,California,2015,August,73.3,4.4,124,68.9
CA-113,Yolo County,California,2015,August,76.9,1.8,105,75.1
CA-115,Yuba County,California,2015,August,76.7,1.6,96,75.1
CA-001,Alameda County,California,2015,September,71.2,4,125,67.2
CA-003,Alpine County,California,2015,September,58,3.8,124,54.2
CA-005,Amador County,California,2015,September,71.6,3.3,117,68.3
CA-007,Butte County,California,2015,September,72.2,2.4,106,69.8
CA-009,Calaveras County,California,2015,September,72.2,3.2,117,69
CA-011,Colusa County,California,2015,September,74,2.7,109,71.3
CA-013,Contra Costa County,California,2015,September,72.3,3.8,125,68.5
CA-015,Del Norte County,California,2015,September,61.4,-0,63,61.4
CA-017,El Dorado County,California,2015,September,67.8,3.3,115,64.5
CA-019,Fresno County,California,2015,September,69.3,3.9,118,65.4
CA-021,Glenn County,California,2015,September,72.5,1.8,95,70.7
CA-023,Humboldt County,California,2015,September,63.8,0.9,87,62.9
CA-025,Imperial County,California,2015,September,89.8,4.7,127,85.1
CA-027,Inyo County,California,2015,September,75.9,4,119,71.9
CA-029,Kern County,California,2015,September,76.3,4.3,122,72
CA-031,Kings County,California,2015,September,77.8,4.2,122,73.6
CA-033,Lake County,California,2015,September,69.7,2.2,106,67.5
CA-035,Lassen County,California,2015,September,60.5,2.8,107,57.7
CA-037,Los Angeles County,California,2015,September,75.2,5.3,125,69.9
CA-039,Madera County,California,2015,September,70,3.8,119,66.2
CA-041,Marin County,California,2015,September,65.5,3.9,123,61.6
CA-043,Mariposa County,California,2015,September,69.4,3.8,117,65.6
CA-045,Mendocino County,California,2015,September,65.9,1.1,94,64.8
CA-047,Merced County,California,2015,September,75.3,3.8,122,71.5
CA-049,Modoc County,California,2015,September,59.4,2.5,96,56.9
CA-051,Mono County,California,2015,September,58.6,4.3,125,54.3
CA-053,Monterey County,California,2015,September,71.1,5.1,127,66
CA-055,Napa County,California,2015,September,71.9,3.5,123,68.4
CA-057,Nevada County,California,2015,September,65.7,3.1,112,62.6
CA-059,Orange County,California,2015,September,77.1,6.7,128,70.4
CA-061,Placer County,California,2015,September,67.2,3.1,117,64.1
CA-063,Plumas County,California,2015,September,60.8,2.8,107,58
CA-065,Riverside County,California,2015,September,83.1,4.3,123,78.8
CA-067,Sacramento County,California,2015,September,74.6,3.1,117,71.5
CA-069,San Benito County,California,2015,September,72.5,4.8,126,67.7
CA-071,San Bernardino County,California,2015,September,81.9,4.4,122,77.5
CA-073,San Diego County,California,2015,September,76,4.7,124,71.3
CA-075,San Francisco County,California,2015,September,66.5,4.6,126,61.9
CA-077,San Joaquin County,California,2015,September,74.5,3.5,120,71
CA-079,San Luis Obispo County,California,2015,September,72,4.7,127,67.3
CA-081,San Mateo County,California,2015,September,67.1,4.8,127,62.3
CA-083,Santa Barbara County,California,2015,September,71.9,6.8,128,65.1
CA-085,Santa Clara County,California,2015,September,70.9,4.5,127,66.4
CA-087,Santa Cruz County,California,2015,September,69.6,6.4,130,63.2
CA-089,Shasta County,California,2015,September,68,2.1,96,65.9
CA-091,Sierra County,California,2015,September,60.9,3.4,116,57.5
CA-093,Siskiyou County,California,2015,September,61,1.6,85,59.4
CA-095,Solano County,California,2015,September,72.8,3.4,123,69.4
CA-097,Sonoma County,California,2015,September,67.6,3.1,122,64.5
CA-099,Stanislaus County,California,2015,September,74.2,3.3,117,70.9
CA-101,Sutter County,California,2015,September,75,2.7,111,72.3
CA-103,Tehama County,California,2015,September,71.1,1.4,88,69.7
CA-105,Trinity County,California,2015,September,64.5,1.1,83,63.4
CA-107,Tulare County,California,2015,September,68.3,4,120,64.3
CA-109,Tuolumne County,California,2015,September,64.2,3.5,117,60.7
CA-111,Ventura County,California,2015,September,72.3,6.8,128,65.5
CA-113,Yolo County,California,2015,September,74,2.6,114,71.4
CA-115,Yuba County,California,2015,September,73.3,2.9,112,70.4
CA-001,Alameda County,California,2015,October,67.3,5.8,128,61.5
CA-003,Alpine County,California,2015,October,50.1,4.6,120,45.5
CA-005,Amador County,California,2015,October,65.2,5.3,126,59.9
CA-007,Butte County,California,2015,October,66.4,5.2,125,61.2
CA-009,Calaveras County,California,2015,October,65.3,4.9,124,60.4
CA-011,Colusa County,California,2015,October,68.8,6.1,129,62.7
CA-013,Contra Costa County,California,2015,October,68.3,5.9,128,62.4
CA-015,Del Norte County,California,2015,October,58.8,5.4,128,53.4
CA-017,El Dorado County,California,2015,October,61,5,123,56
CA-019,Fresno County,California,2015,October,61.8,5.2,124,56.6
CA-021,Glenn County,California,2015,October,67.3,5.6,128,61.7
CA-023,Humboldt County,California,2015,October,61.4,5.9,130,55.5
CA-025,Imperial County,California,2015,October,80.3,6.5,128,73.8
CA-027,Inyo County,California,2015,October,64.6,3.6,113,61
CA-029,Kern County,California,2015,October,67.8,5.5,124,62.3
CA-031,Kings County,California,2015,October,70.1,5.6,127,64.5
CA-033,Lake County,California,2015,October,65.1,6.1,129,59
CA-035,Lassen County,California,2015,October,53.8,5.9,128,47.9
CA-037,Los Angeles County,California,2015,October,69.3,6.9,130,62.4
CA-039,Madera County,California,2015,October,62.4,5.1,124,57.4
CA-041,Marin County,California,2015,October,64.3,5.7,128,58.6
CA-043,Mariposa County,California,2015,October,61.4,4.5,117,56.9
CA-045,Mendocino County,California,2015,October,63.3,5.6,129,57.7
CA-047,Merced County,California,2015,October,69.6,6.2,129,63.4
CA-049,Modoc County,California,2015,October,53.9,6.7,129,47.2
CA-051,Mono County,California,2015,October,48.8,3.7,117,45.1
CA-053,Monterey County,California,2015,October,66.7,6.5,129,60.2
CA-055,Napa County,California,2015,October,67.2,5.7,129,61.5
CA-057,Nevada County,California,2015,October,59.2,4.9,123,54.3
CA-059,Orange County,California,2015,October,73.5,8,130,65.5
CA-061,Placer County,California,2015,October,60.6,4.9,125,55.7
CA-063,Plumas County,California,2015,October,53.9,4.8,124,49.1
CA-065,Riverside County,California,2015,October,74.3,5.6,126,68.7
CA-067,Sacramento County,California,2015,October,69.9,6,130,63.9
CA-069,San Benito County,California,2015,October,66.3,5.9,128,60.4
CA-071,San Bernardino County,California,2015,October,71.2,4.8,119,66.4
CA-073,San Diego County,California,2015,October,69.6,5.8,126,63.8
CA-075,San Francisco County,California,2015,October,64.4,4.9,128,59.5
CA-077,San Joaquin County,California,2015,October,69.8,6.3,129,63.5
CA-079,San Luis Obispo County,California,2015,October,67.3,6.8,128,60.5
CA-081,San Mateo County,California,2015,October,64.5,5.6,128,58.9
CA-083,Santa Barbara County,California,2015,October,67.8,8.3,130,59.5
CA-085,Santa Clara County,California,2015,October,66.2,5.7,128,60.5
CA-087,Santa Cruz County,California,2015,October,65.7,6.5,129,59.2
CA-089,Shasta County,California,2015,October,61.8,5.3,124,56.5
CA-091,Sierra County,California,2015,October,54,5,125,49
CA-093,Siskiyou County,California,2015,October,56.1,6.2,129,49.9
CA-095,Solano County,California,2015,October,68.8,5.9,129,62.9
CA-097,Sonoma County,California,2015,October,65.6,6,129,59.6
CA-099,Stanislaus County,California,2015,October,68.8,5.7,129,63.1
CA-101,Sutter County,California,2015,October,69.8,5.7,127,64.1
CA-103,Tehama County,California,2015,October,65.7,5.3,125,60.4
CA-105,Trinity County,California,2015,October,59.9,6.2,129,53.7
CA-107,Tulare County,California,2015,October,59.8,4.6,118,55.2
CA-109,Tuolumne County,California,2015,October,56.4,4.3,115,52.1
CA-111,Ventura County,California,2015,October,67.4,8.6,130,58.8
CA-113,Yolo County,California,2015,October,69.1,5.5,128,63.6
CA-115,Yuba County,California,2015,October,67.7,5.5,128,62.2
CA-001,Alameda County,California,2015,November,51.2,-1.9,21,53.1
CA-003,Alpine County,California,2015,November,32.5,-4.2,7,36.7
CA-005,Amador County,California,2015,November,46.4,-3.8,11,50.2
CA-007,Butte County,California,2015,November,48.4,-2.2,21,50.6
CA-009,Calaveras County,California,2015,November,46.8,-3.5,12,50.3
CA-011,Colusa County,California,2015,November,50.6,-1.2,36,51.8
CA-013,Contra Costa County,California,2015,November,51.9,-1.4,27,53.3
CA-015,Del Norte County,California,2015,November,43.7,-0.7,47,44.4
CA-017,El Dorado County,California,2015,November,42.5,-3.9,13,46.4
CA-019,Fresno County,California,2015,November,44.3,-2.4,20,46.7
CA-021,Glenn County,California,2015,November,49.7,-0.9,42,50.6
CA-023,Humboldt County,California,2015,November,46.4,-0.6,47,47
CA-025,Imperial County,California,2015,November,62.1,-0.1,55,62.2
CA-027,Inyo County,California,2015,November,46.4,-2.7,19,49.1
CA-029,Kern County,California,2015,November,49.6,-2.2,24,51.8
CA-031,Kings County,California,2015,November,51.1,-2.1,27,53.2
CA-033,Lake County,California,2015,November,47.6,-1.3,33,48.9
CA-035,Lassen County,California,2015,November,33.5,-3.6,10,37.1
CA-037,Los Angeles County,California,2015,November,54.1,-0.4,52,54.5
CA-039,Madera County,California,2015,November,44.7,-2.5,20,47.2
CA-041,Marin County,California,2015,November,52.8,-0.2,56,53
CA-043,Mariposa County,California,2015,November,43.6,-3.3,11,46.9
CA-045,Mendocino County,California,2015,November,47.4,-1.7,21,49.1
CA-047,Merced County,California,2015,November,51.4,-1.5,35,52.9
CA-049,Modoc County,California,2015,November,33.9,-2.7,23,36.6
CA-051,Mono County,California,2015,November,32,-3.5,13,35.5
CA-053,Monterey County,California,2015,November,51,-1.6,33,52.6
CA-055,Napa County,California,2015,November,51.1,-0.9,42,52
CA-057,Nevada County,California,2015,November,40.9,-3.8,10,44.7
CA-059,Orange County,California,2015,November,61.6,1.6,84,60
CA-061,Placer County,California,2015,November,42.2,-3.8,11,46
CA-063,Plumas County,California,2015,November,35.1,-3.9,5,39
CA-065,Riverside County,California,2015,November,57.4,-0.8,47,58.2
CA-067,Sacramento County,California,2015,November,51.4,-2.3,16,53.7
CA-069,San Benito County,California,2015,November,49.4,-1.9,28,51.3
CA-071,San Bernardino County,California,2015,November,52.8,-2,28,54.8
CA-073,San Diego County,California,2015,November,56.2,-0,51,56.2
CA-075,San Francisco County,California,2015,November,53.9,-0.2,54,54.1
CA-077,San Joaquin County,California,2015,November,51.9,-1.4,30,53.3
CA-079,San Luis Obispo County,California,2015,November,51.4,-1.4,34,52.8
CA-081,San Mateo County,California,2015,November,52.2,-1,39,53.2
CA-083,Santa Barbara County,California,2015,November,53.7,0.3,67,53.4
CA-085,Santa Clara County,California,2015,November,49.9,-2,22,51.9
CA-087,Santa Cruz County,California,2015,November,51.9,-0.9,44,52.8
CA-089,Shasta County,California,2015,November,43.4,-2.5,16,45.9
CA-091,Sierra County,California,2015,November,35.3,-3.9,5,39.2
CA-093,Siskiyou County,California,2015,November,37.8,-1.6,32,39.4
CA-095,Solano County,California,2015,November,52.2,-1.2,34,53.4
CA-097,Sonoma County,California,2015,November,51.6,-0.5,49,52.1
CA-099,Stanislaus County,California,2015,November,50.7,-1.9,26,52.6
CA-101,Sutter County,California,2015,November,51.4,-2.1,17,53.5
CA-103,Tehama County,California,2015,November,47.3,-2.2,20,49.5
CA-105,Trinity County,California,2015,November,42.4,-0.9,41,43.3
CA-107,Tulare County,California,2015,November,42.9,-2.6,16,45.5
CA-109,Tuolumne County,California,2015,November,39.2,-3.6,12,42.8
CA-111,Ventura County,California,2015,November,52.9,0.7,73,52.2
CA-113,Yolo County,California,2015,November,51.3,-1.8,24,53.1
CA-115,Yuba County,California,2015,November,49.2,-2.8,16,52
CA-001,Alameda County,California,2015,December,47,-0.1,58,47.1
CA-003,Alpine County,California,2015,December,29,-2,30,31
CA-005,Amador County,California,2015,December,41.7,-2.2,21,43.9
CA-007,Butte County,California,2015,December,42.8,-1.3,32,44.1
CA-009,Calaveras County,California,2015,December,41.5,-2.5,16,44
CA-011,Colusa County,California,2015,December,45.6,0.5,62,45.1
CA-013,Contra Costa County,California,2015,December,47,0.2,65,46.8
CA-015,Del Norte County,California,2015,December,39.9,-0.2,56,40.1
CA-017,El Dorado County,California,2015,December,38.2,-2.4,22,40.6
CA-019,Fresno County,California,2015,December,38.7,-1.3,34,40
CA-021,Glenn County,California,2015,December,44.1,-0,53,44.1
CA-023,Humboldt County,California,2015,December,43.2,0.9,78,42.3
CA-025,Imperial County,California,2015,December,55,0.5,64,54.5
CA-027,Inyo County,California,2015,December,39.8,-1.7,34,41.5
CA-029,Kern County,California,2015,December,44.2,-0.6,48,44.8
CA-031,Kings County,California,2015,December,45.9,0.2,67,45.7
CA-033,Lake County,California,2015,December,42.5,-0.9,39,43.4
CA-035,Lassen County,California,2015,December,29.9,-0.5,54,30.4
CA-037,Los Angeles County,California,2015,December,48.7,-0.1,57,48.8
CA-039,Madera County,California,2015,December,39.3,-1.4,31,40.7
CA-041,Marin County,California,2015,December,49.2,1.2,87,48
CA-043,Mariposa County,California,2015,December,38,-2.9,16,40.9
CA-045,Mendocino County,California,2015,December,43.7,-0.5,48,44.2
CA-047,Merced County,California,2015,December,46.2,0.6,75,45.6
CA-049,Modoc County,California,2015,December,28.9,-1.2,48,30.1
CA-051,Mono County,California,2015,December,27.1,-1.9,35,29
CA-053,Monterey County,California,2015,December,46.5,-1.1,39,47.6
CA-055,Napa County,California,2015,December,46,0.2,59,45.8
CA-057,Nevada County,California,2015,December,35.6,-3.2,16,38.8
CA-059,Orange County,California,2015,December,55.9,0.8,80,55.1
CA-061,Placer County,California,2015,December,37.4,-2.5,23,39.9
CA-063,Plumas County,California,2015,December,31.9,-0.8,45,32.7
CA-065,Riverside County,California,2015,December,50.9,-0.4,52,51.3
CA-067,Sacramento County,California,2015,December,47,0.5,74,46.5
CA-069,San Benito County,California,2015,December,44.2,-1.5,29,45.7
CA-071,San Bernardino County,California,2015,December,46.1,-1,49,47.1
CA-073,San Diego County,California,2015,December,51,0.3,61,50.7
CA-075,San Francisco County,California,2015,December,50,0.8,78,49.2
CA-077,San Joaquin County,California,2015,December,47.3,1.3,84,46
CA-079,San Luis Obispo County,California,2015,December,46.5,-1,39,47.5
CA-081,San Mateo County,California,2015,December,48.6,-0.1,57,48.7
CA-083,Santa Barbara County,California,2015,December,49,0.4,68,48.6
CA-085,Santa Clara County,California,2015,December,45.2,-1.1,38,46.3
CA-087,Santa Cruz County,California,2015,December,48,-0.3,53,48.3
CA-089,Shasta County,California,2015,December,37.3,-2.3,24,39.6
CA-091,Sierra County,California,2015,December,30.8,-2.3,30,33.1
CA-093,Siskiyou County,California,2015,December,33.2,-0.6,48,33.8
CA-095,Solano County,California,2015,December,47.3,0.8,78,46.5
CA-097,Sonoma County,California,2015,December,47,0.1,61,46.9
CA-099,Stanislaus County,California,2015,December,45.6,0.1,62,45.5
CA-101,Sutter County,California,2015,December,47,0.7,76,46.3
CA-103,Tehama County,California,2015,December,41.3,-1.9,25,43.2
CA-105,Trinity County,California,2015,December,37.1,-0.5,45,37.6
CA-107,Tulare County,California,2015,December,37.5,-1.2,37,38.7
CA-109,Tuolumne County,California,2015,December,34.2,-2.8,21,37
CA-111,Ventura County,California,2015,December,47.6,0.6,74,47
CA-113,Yolo County,California,2015,December,47,0.8,79,46.2
CA-115,Yuba County,California,2015,December,44,-1.4,33,45.4
CA-001,Alameda County,California,2016,January,50,3.6,117,46.4
CA-003,Alpine County,California,2016,January,31.3,1.9,77,29.4
CA-005,Amador County,California,2016,January,43.8,0.7,73,43.1
CA-007,Butte County,California,2016,January,45.4,2.2,94,43.2
CA-009,Calaveras County,California,2016,January,44.2,0.9,79,43.3
CA-011,Colusa County,California,2016,January,47.3,2.9,104,44.4
CA-013,Contra Costa County,California,2016,January,49.1,3.2,110,45.9
CA-015,Del Norte County,California,2016,January,40.9,1.6,86,39.3
CA-017,El Dorado County,California,2016,January,40.6,1,73,39.6
CA-019,Fresno County,California,2016,January,41.9,2.7,103,39.2
CA-021,Glenn County,California,2016,January,46.3,2.9,103,43.4
CA-023,Humboldt County,California,2016,January,46.4,4.6,126,41.8
CA-025,Imperial County,California,2016,January,56.3,2.1,94,54.2
CA-027,Inyo County,California,2016,January,41.7,0.5,60,41.2
CA-029,Kern County,California,2016,January,47,2.7,102,44.3
CA-031,Kings County,California,2016,January,49.8,4.5,119,45.3
CA-033,Lake County,California,2016,January,43.6,0.7,63,42.9
CA-035,Lassen County,California,2016,January,31.4,2.3,80,29.1
CA-037,Los Angeles County,California,2016,January,50,2.2,96,47.8
